Structure,File,Line,Text
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_rdmd.c,116,"// In this case, the PAMT_PAGE_BITMAP indicates if this is a PAMT page."
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_rdmd.c,117,// We return the information of the PAMT page.
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_rdmd.c,143,if (pt_ret.pt != PT_PAMT) // Don't return OWNER for PAMT pages or PT_PAMT non-leaf entries
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,45,pamt_block_t          reclaimed_page_pamt_block;            // Reclaimed page PAMT block
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,46,pamt_entry_t        * reclaimed_page_pamt_entry_ptr;        // Pointer to the reclaimed page PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,48,bool_t                reclaimed_page_pamt_locked_flag = false; // Indicate pamt is locked for this page
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,55,pamt_entry_t        * tdr_pamt_entry_ptr;                   // Pointer to the TDR PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,61,local_data_ptr->vmm_regs.rcx = 0ULL; // Reclaimed page type (from PAMT entry)
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,62,local_data_ptr->vmm_regs.rdx = 0ULL; // Reclaimed page owner (from PAMT entry)
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,63,local_data_ptr->vmm_regs.r8  = 0ULL; // Reclaimed page size (from PAMT walk)
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,78,// Get reclaimed page PAMT block
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,81,"TDX_ERROR(""Page PA does not comply with PAMT range rules\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,86,// Walk and locate the leaf PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,90,"TDX_ERROR(""Failed to PAMT walk to entry - PAMT is locked\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,103,"TDX_WARN(""Page to reclaim is NDA, PAMT or reserved\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,117,// Re-check page alignment if PAMT entry is larger than 4KB
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,122,"TDX_ERROR(""Page is not aligned according to its PAMT level = (%d)\n"", reclaimed_page_leaf_size);"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_page_reclaim.c,181,// Update the PAMT entry of the reclaimed page to PT_FREE
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,54,"TDX_ERROR(""Dynamic PAMT not enabled!\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,72,"TDX_ERROR(""Couldn't find relevant PAMT for 0x%llx\n"", page_info.raw);"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,81,"TDX_ERROR(""PAMT walk failure for 0x%llx!\n"", page_info.raw);"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,90,"TDX_ERROR(""PAMT is not a node 0x%llx!\n"", pamt_node_p->pt);"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,110,"TDX_ERROR(""PAMT entry doesn't have PT_NDA type %d\n"", pamt_entries_la[i].pt);"
PAMT,vmm_dispatcher/api_calls/tdh_phymem_pamt_remove.c,125,"TDX_ERROR(""Couldn't find covering TDMR for removed PAMT pages - not expected\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_add.c,242,// Update the new Secure EPT page’s PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_sept_add.c,50,// Update the new Secure EPT page’s PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_sept_add.c,94,// Check and lock the new SEPT page in PAMT
PAMT,vmm_dispatcher/api_calls/tdh_mem_sept_add.c,302,bool_t                sept_page_locked_flag[MAX_VMS] = { 0 };    // Indicate SEPT EPT page PAMT entry is locked
PAMT,vmm_dispatcher/api_calls/tdh_mng_add_cx.c,183,// Set the new TDCS page PAMT fields
PAMT,vmm_dispatcher/api_calls/tdh_vp_flush.c,54,pamt_entry_t        * tdr_pamt_entry_ptr;                   // Pointer to the TDR PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_relocate.c,175,"TDX_ERROR(""Can't acquire lock on mapped page pamt entry\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_relocate.c,232,// Free the currently mapped HPA by setting its PAMT to PT_NDA
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_relocate.c,235,// Update the target pages PAMT entry with the PT_REG page
PAMT,vmm_dispatcher/api_calls/tdh_vp_init.c,104,pamt_entry_t        * tdr_pamt_entry_ptr;                   // Pointer to the TDR PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_vp_rd_wr.c,58,pamt_entry_t        * tdr_pamt_entry_ptr;                   // Pointer to the TDR PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,91,pamt_entry_t* split_page_pamt_entry_ptr = NULL; // Pointer to the to-be-splited page PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,277,// Check and lock the new L2 Secure EPT pages in PAMT.
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,318,// This can fail; in this case the new SEPT pages are modified but their PAMT entries are not yet updated.
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,391,// Split the PAMT of the demoted page
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,403,// Split PAMT of the demoted page
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,407,"TDX_ERROR(""Couldn't not split the destined page in PAMT\n"");"
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,423,// Update the new L1 Secure EPT page PAMT entry
PAMT,vmm_dispatcher/api_calls/tdh_mem_page_demote.c,444,// Update the new L2 Secure EPT page PAMT entry
PAMT,common/data_structures/tdx_local_data.h,141,"* TDR structure context, physical address, linear address and linear address of PAMT entry"
PAMT,common/data_structures/tdx_local_data.h,149,"* TDVPR structure context, physical address, linear address and linear address of PAMT entry"
PAMT,common/data_structures/tdx_global_data.h,173,"uint64_t pamt_4k_base; /**< Base address of the PAMT_4K range, or PAMT bitmap for dynamic PAMT */"
PAMT,common/data_structures/tdx_global_data.h,175,uint32_t num_of_pamt_blocks; /**< number of PAMT blocks in this TDMR region */
PAMT,common/memory_handlers/pamt_manager.c,25,* @brief PAMT manager implementation
PAMT,common/memory_handlers/pamt_manager.c,216,"// PAMT_CHILD_ENTRIES pamt entries take more than 1 page size, this is why"
PAMT,common/memory_handlers/pamt_manager.c,257,// For dynamic PAMT the pamt_4kb_p pointer is just a virtual pointers and doesn't points
PAMT,common/memory_handlers/pamt_manager.c,258,// to any actual 4K PAMT array. We will just use it to calculate which 4K bitmap bits we need
PAMT,common/memory_handlers/pamt_manager.c,276,// For dynamic PAMT we just need to zero the bitmap
PAMT,common/memory_handlers/pamt_manager.c,384,// Acquire PAMT 1GB entry lock as shared
PAMT,common/memory_handlers/pamt_manager.c,393,// Promote PAMT lock to exclusive if needed
PAMT,common/memory_handlers/pamt_manager.c,408,// Acquire PAMT 2MB entry lock as shared
PAMT,common/memory_handlers/pamt_manager.c,419,// Promote PAMT lock to exclusive if needed
PAMT,common/memory_handlers/pamt_manager.c,450,// Acquire PAMT 4KB entry lock as shared/exclusive based on the lock flag
PAMT,common/memory_handlers/pamt_manager.c,462,// Release PAMT 2MB shared lock
PAMT,common/memory_handlers/pamt_manager.c,465,// Release PAMT 1GB shared lock
PAMT,common/memory_handlers/pamt_manager.c,543,// PAMT block not found or not initialized
PAMT,common/memory_handlers/pamt_manager.c,739,// Get PAMT block of the merge page address (should never fail)
PAMT,common/memory_handlers/pamt_manager.c,786,"// PAMT_CHILD_ENTRIES pamt entries take more than 1 page size, this is why"
PAMT,common/memory_handlers/pamt_manager.c,797,// Map as RW since static PAMT case use it for writing
PAMT,common/memory_handlers/pamt_manager.c,834,"TDX_ERROR(""Couldn't find covering TDMR for removed PAMT pages - not expected\n"");"
PAMT,common/memory_handlers/pamt_manager.c,872,// Get PAMT block (should never fail)
PAMT,common/memory_handlers/pamt_manager.c,913,"// PAMT_CHILD_ENTRIES pamt entries take more than 1 page size, this is why"
PAMT,common/memory_handlers/pamt_manager.c,927,"TDX_ERROR(""Error in Dynamic PAMT HPA0 0x%llx\n"", pamt_hpa0);"
PAMT,common/memory_handlers/pamt_manager.c,935,"TDX_ERROR(""Error in Dynamic PAMT HPA1 0x%llx\n"", pamt_hpa1);"
PAMT,common/memory_handlers/pamt_manager.c,952,// PAMT-walk the two new pages and check their type
PAMT,common/memory_handlers/pamt_manager.c,962,"TDX_ERROR(""New PAMT HPA0 - 0x%llx is not free!\n"", pamt_hpa0);"
PAMT,common/memory_handlers/pamt_manager.c,976,"TDX_ERROR(""New PAMT HPA1 - 0x%llx is not free!\n"", pamt_hpa1);"
PAMT,common/memory_handlers/pamt_manager.c,981,"// For each of the two new PAMT pages, atomically test & set its respective PAMT_PAGE_BITMAP bit."
PAMT,common/memory_handlers/pamt_manager.c,984,"TDX_ERROR(""New PAMT HPA0 - 0x%llx already used as PAMT page\n"", pamt_hpa0);"
PAMT,common/memory_handlers/pamt_manager.c,993,"TDX_ERROR(""New PAMT HPA1 - 0x%llx already used as PAMT page\n"", pamt_hpa1);"
PAMT,common/memory_handlers/pamt_manager.c,1013,"// Use MOVDIR64B for dynamic PAMT case, and regular copies for non-dynamic PAMT"
PAMT,common/memory_handlers/pamt_manager.c,1019,// Convert parent entry type from regular to PAMT
PAMT,common/memory_handlers/pamt_manager.c,1031,"// Use MOVDIR64B for dynamic PAMT case, and regular copies for non-dynamic PAMT"
PAMT,common/memory_handlers/pamt_manager.h,25,* @brief PAMT manager headers
PAMT,common/memory_handlers/pamt_manager.h,38,"// With dynamic PAMT, the number of non-HKID bits in HPA must be at most 48"
PAMT,common/memory_handlers/pamt_manager.h,42,* @brief Enum for page type in PAMT
PAMT,common/memory_handlers/pamt_manager.h,57,* @brief Enum of page size in PAMT
PAMT,common/memory_handlers/pamt_manager.h,74,* @brief BEPOCH is part of the PAMT entry.  It is used for either holding BEPOCH for TLB tracking
PAMT,common/memory_handlers/pamt_manager.h,93,* @brief PAMT entry structure
PAMT,common/memory_handlers/pamt_manager.h,118,* @brief PAMT entry structure
PAMT,common/memory_handlers/pamt_manager.h,182,"* @brief 1GB PAMT block virtual structure. Contains 3 physical pointers, 1 to PAMT_1GB entry"
PAMT,common/memory_handlers/pamt_manager.h,185,"*        In dynamic PAMT mode, the 4KB pointer points to a 4K page bitmap array"
PAMT,common/memory_handlers/pamt_manager.h,215,pamt_entry_t* pamt_entry_p; // Actual PAMT entry that should be used in most cases
PAMT,common/memory_handlers/pamt_manager.h,219,"* @brief Set, get or clear a bit in dynamic PAMT 4K bitmap, corresponding to the PAMT"
PAMT,common/memory_handlers/pamt_manager.h,221,* @param pamt_block - PAMT block related to the PAMT page
PAMT,common/memory_handlers/pamt_manager.h,222,* @param hpa - Physical address of the PAMT page
PAMT,common/memory_handlers/pamt_manager.h,234,* @brief If the provided non-leaf PAMT entry pointer (should happen only if the TDX module is configured for
PAMT,common/memory_handlers/pamt_manager.h,235,"*         Dynamic PAMT and the non-leaf entry is a PAMT_2M entry), atomically increment the non-leaf entry's page count."
PAMT,common/memory_handlers/pamt_manager.h,243,* @brief If the provided non-leaf PAMT entry pointer in non-NULL (should happen only if the TDX module is configured for
PAMT,common/memory_handlers/pamt_manager.h,244,*        Dynamic PAMT and the non-leaf entry is a PAMT_2M entry):
PAMT,common/memory_handlers/pamt_manager.h,279,* physical pointer to PAMT entries corresponding 1GB PAMT range and its valid state.
PAMT,common/memory_handlers/pamt_manager.h,281,* If [pa] is not covered by any TDMR or the PAMT return NULL.
PAMT,common/memory_handlers/pamt_manager.h,283,"* If the PAMT block is not initialized, return NULL;"
PAMT,common/memory_handlers/pamt_manager.h,285,"* @param pa Physical address corresponding to the PAMT block, the HKID is removed from the PA within the function itself"
PAMT,common/memory_handlers/pamt_manager.h,286,* @param pamt_block PAMT block structure to be filled with relevant physical pointers
PAMT,common/memory_handlers/pamt_manager.h,288,"* @return Returns TRUE if found PAMT block. FALSE if not found, or if @a pa not initilizaed."
PAMT,common/memory_handlers/pamt_manager.h,294,* @brief PAMT initialize function that gets a PAMT block.
PAMT,common/memory_handlers/pamt_manager.h,296,* This function implicitly initializes node PAMT entries of 2MB and 1GB pages.
PAMT,common/memory_handlers/pamt_manager.h,303,* @brief Performs PAMT hierarchical walk from top PAMT entry(1GB) to leaf level (1GB...4KB)
PAMT,common/memory_handlers/pamt_manager.h,305,* PAMT walk acquires shared locks on non-leaf entries and shared/exclusive lock on the
PAMT,common/memory_handlers/pamt_manager.h,308,"* PAMT walk may fail to acquire PAMT entry lock, in this case, it unlocks all the PAMT"
PAMT,common/memory_handlers/pamt_manager.h,311,* @note Returned physical pointer to the PAMT entry should be always mapped to linear.
PAMT,common/memory_handlers/pamt_manager.h,313,* @param pa Physical address corresponding to the PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,314,* @param pamt_block PAMT block virtual structure covering the @a pa
PAMT,common/memory_handlers/pamt_manager.h,315,"* @param leaf_lock_type Determines whether on the found PAMT leaf entry, the taken lock should"
PAMT,common/memory_handlers/pamt_manager.h,318,"* @param walk_to_leaf_size - If true, PAMT walk stops at target_size"
PAMT,common/memory_handlers/pamt_manager.h,320,* @param pamt_walk_result - Returns the linear pointers of all PAMT entries reached during the walk.
PAMT,common/memory_handlers/pamt_manager.h,331,* @brief Performs PAMT lock release in a reverse order to PAMT walk (i.e. from leaf PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,332,*        to top 1GB PAMT entry.
PAMT,common/memory_handlers/pamt_manager.h,334,* @note The function does not perform and check on PAMT entries and assumes the user
PAMT,common/memory_handlers/pamt_manager.h,335,*       is responsible to call it with the same parameters used for the previous PAMT walk.
PAMT,common/memory_handlers/pamt_manager.h,336,*       The leaf entry linear pointer that was received from the corresponding PAMT walk will
PAMT,common/memory_handlers/pamt_manager.h,347,* @param pa Physical address corresponding to the PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,356,* @param pa Physical address corresponding to the PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,358,"* @param pamt_nl_entry If Dynamic PAMT is enabled, and leaf size is 4KB returns pointer to parent 2MB non-leaf entry."
PAMT,common/memory_handlers/pamt_manager.h,367,* @param pa Physical address corresponding to the PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,369,"* @param leaf_lock_type Determines whether on the found PAMT leaf entry, the taken lock should"
PAMT,common/memory_handlers/pamt_manager.h,371,* @param pamt_entry returns the linear address of the PAMT entry if the lock acquisition succeeded.
PAMT,common/memory_handlers/pamt_manager.h,383,* @param pa Physical address corresponding to the PAMT entry
PAMT,common/memory_handlers/pamt_manager.h,385,"* @param leaf_lock_type Determines whether on the found PAMT leaf entry, the taken lock should"
PAMT,common/memory_handlers/pamt_manager.h,387,* @param pamt_entry returns the linear address of the PAMT entry if the lock acquisition succeeded.
PAMT,common/memory_handlers/pamt_manager.h,390,"* @param pamt_nl_entry If Dynamic PAMT is enabled, and leaf size is 4KB returns pointer to parent 2MB non-leaf entry."
PAMT,common/memory_handlers/pamt_manager.h,400,"* @brief Frees the lock of an implicit pamt entry, and also frees the pamt_entry linear address"
PAMT,common/memory_handlers/pamt_manager.h,401,* @param pamt_entry Linear pointer to the leaf PAMT entry that will be freed by the function
PAMT,common/memory_handlers/pamt_manager.h,407,"* @brief Frees the lock of an implicit pamt entry, and also frees the pamt_entry linear address"
PAMT,common/memory_handlers/pamt_manager.h,408,* @param pamt_entry Linear pointer to the leaf PAMT entry that will be freed by the function
PAMT,common/memory_handlers/pamt_manager.h,414,* @brief Goes over 2MB PAMT range and checks that all 4KB child entries has NDA type
PAMT,common/memory_handlers/pamt_manager.h,415,* @param pa Physical address corresponding to the 2MB PAMT range
PAMT,common/memory_handlers/pamt_manager.h,416,* @param pamt_block PAMT block virtual structure covering the @a pa
PAMT,common/x86_defs/x86_defs.h,675,// Helper accessors for PAMT indexes
PAMT,common/helpers/helpers.c,167,// 1) Check that the operand’s HPA is within a TDMR (Trust Domain Memory Range) which is covered by a PAMT.
PAMT,common/helpers/helpers.c,174,// 2) Find the PAMT entry for the page and verify that its metadata is as expected.
PAMT,common/helpers/helpers.c,196,"TDX_ERROR(""PAMT entry level = %d , Expected level = %d\n"", pamt_walk_result->level_reached, target_size);"
PAMT,common/helpers/helpers.c,212,"TDX_ERROR(""Requested page at HPA 0x%llx is actually used a dynamic PAMT\n"", hpa);"
PAMT,common/helpers/helpers.c,475,"TDX_ERROR(""PAMT level (%d) is not as expected (%d) or the 2MB range isn't free\n"","
PAMT,common/helpers/helpers.c,1300,"//Walk PAMT to 4K page(include exclusive locking and shared lock for parents), and check page_type(specifically for PT_NDA)"
PAMT,common/helpers/helpers.c,1303,//Update PAMT entry
PAMT,common/helpers/helpers.c,2401,// Copy dynamic PAMT setting
PAMT,common/helpers/helpers.c,2446,// Copy dynamic PAMT setting
PAMT,common/helpers/error_reporting.h,75,* @brief Prepares the extended info specific struct (PAMT) for fatal error diagnostics logging
PAMT,common/helpers/error_reporting.h,77,* @param pamt_entry - PAMT entry where a fatal error was detected
PAMT,common/helpers/error_reporting.h,79,* @param level - Level of PAMT where a fatal error was detected
PAMT,common/helpers/error_reporting.h,80,"* @param pamt_page - HPA or linear address (depending on the error case) the PAMT page, if applicable"
PAMT,common/helpers/helpers.h,527,* @brief PAMT walk and check for non-shared HPA semantics
PAMT,common/helpers/helpers.h,529,*  1) Check that the operand’s HPA is within a TDMR (Trust Domain Memory Range) which is covered by a PAMT.
PAMT,common/helpers/helpers.h,530,*  2) Find the PAMT entry for the page and verify that its metadata is as expected.
PAMT,common/helpers/helpers.h,534,* @param lock_type - What type of lock to take on the PAMT leaf entry
PAMT,common/helpers/helpers.h,535,* @param expected_pt - Check the found PAMT entry against that type
PAMT,common/helpers/helpers.h,537,"* @param walk_to_leaf_size - If true, PAMT walk stops at target_size"
PAMT,common/helpers/helpers.h,538,* @param is_guest - Indicated whether the PAMT walk/lock request came from the TD guest
PAMT,common/helpers/helpers.h,540,* @param pamt_walk_result - Returns the linear pointers of all PAMT entries reached during the walk.
PAMT,common/helpers/helpers.h,611,*        lock its PAMT block & entry and map to LA in the TDX-SEAM module address space.
PAMT,common/helpers/helpers.h,618,* @param lock_type - What type of lock to take on the PAMT leaf entry
PAMT,common/helpers/helpers.h,619,* @param expected_pt - Check the found PAMT entry against that type - should be either PT_NDA during
